Date,Winner,Loser,B365W,B365L,Year
2017-05-02,Kohlschreiber P.,Ruud C.,1.22,4.0,2017
2017-05-03,Hanfmann Y.,Bellucci T.,3.75,1.25,2017
2017-05-03,Bautista Agut R.,Copil M.,1.12,6.0,2017
2017-05-03,Struff J.L.,Haas T.,1.61,2.2,2017
2017-05-03,Zverev A.,Chardy J.,1.3,3.4,2017
2017-05-04,Zeballos H.,Kohlschreiber P.,4.0,1.22,2017
2017-05-04,Pella G.,Fognini F.,2.2,1.61,2017
2017-05-04,Chung H.,Monfils G.,2.37,1.53,2017
2017-05-04,Klizan M.,Zverev M.,1.44,2.62,2017
2017-05-05,Bautista Agut R.,Hanfmann Y.,1.11,6.5,2017
2017-05-05,Zverev A.,Struff J.L.,1.33,3.4,2017
2017-05-05,Pella G.,Zeballos H.,1.9,1.9,2017
2017-05-06,Chung H.,Klizan M.,1.8,2.0,2017
2017-05-06,Zverev A.,Bautista Agut R.,1.72,2.1,2017
2017-05-06,Pella G.,Chung H.,2.37,1.57,2017
2017-05-07,Zverev A.,Pella G.,1.22,4.33,2017
2017-05-07,Fognini F.,Sousa J.,1.57,2.25,2017
2017-05-07,Goffin D.,Khachanov K.,1.28,3.5,2017
2017-05-08,Dimitrov G.,Kohlschreiber P.,1.61,2.2,2017
2017-05-08,Copil M.,Garcia-Lopez G.,1.72,2.0,2017
2017-05-08,Haase R.,Evans D.,1.53,2.37,2017
2017-05-08,Mayer F.,Granollers M.,3.5,1.28,2017
2017-05-08,Simon G.,Monfils G.,2.37,1.53,2017
2017-05-08,Berdych T.,Istomin D.,1.14,5.5,2017
2017-05-08,Cuevas P.,Bellucci T.,1.4,2.75,2017
2017-05-08,Mahut N.,Sock J.,4.33,1.2,2017
2017-05-08,Ferrer D.,Kukushkin M.,1.33,3.25,2017
2017-05-08,Donaldson J.,Mannarino A.,2.37,1.53,2017
2017-05-08,Kyrgios N.,Baghdatis M.,1.12,6.0,2017
2017-05-08,Tsonga J.W.,Kuznetsov An.,1.4,2.75,2017
2017-05-08,Lopez F.,Escobedo E.,1.4,2.75,2017
2017-05-09,Harrison R.,Tomic B.,2.1,1.66,2017
2017-05-09,Karlovic I.,Bautista Agut R.,4.0,1.22,2017
2017-05-09,Almagro N.,Robredo T.,1.33,3.25,2017
2017-05-09,Schwartzman D.,Ramos-Vinolas A.,2.37,1.53,2017
2017-05-09,Paire B.,Carreno Busta P.,3.25,1.33,2017
2017-05-09,Coric B.,Zverev M.,1.36,3.0,2017
2017-05-09,Muller G.,Haas T.,1.57,2.25,2017
2017-05-09,Herbert P.H.,Pouille L.,3.75,1.25,2017
2017-05-09,Zverev A.,Verdasco F.,1.57,2.25,2017
2017-05-09,Goffin D.,Mayer F.,1.07,9.0,2017
2017-05-09,Murray A.,Copil M.,1.08,8.0,2017
2017-05-09,Thiem D.,Donaldson J.,1.08,8.0,2017
2017-05-10,Kyrgios N.,Harrison R.,1.16,5.0,2017
2017-05-10,Nishikori K.,Schwartzman D.,1.61,2.2,2017
2017-05-10,Raonic M.,Muller G.,1.33,3.25,2017
2017-05-10,Ferrer D.,Tsonga J.W.,2.75,1.4,2017
2017-05-10,Djokovic N.,Almagro N.,1.14,5.5,2017
2017-05-10,Berdych T.,Haase R.,1.36,3.0,2017
2017-05-10,Cuevas P.,Mahut N.,1.2,4.33,2017
2017-05-10,Lopez F.,Simon G.,1.72,2.0,2017
2017-05-10,Nadal R.,Fognini F.,1.08,8.0,2017
2017-05-10,Coric B.,Herbert P.H.,1.57,2.25,2017
2017-05-10,Dimitrov G.,Karlovic I.,1.28,3.5,2017
2017-05-10,Zverev A.,Cilic M.,1.83,1.83,2017
2017-05-10,Paire B.,Wawrinka S.,3.75,1.25,2017
2017-05-11,Nishikori K.,Ferrer D.,1.28,3.75,2017
2017-05-11,Djokovic N.,Lopez F.,1.14,5.5,2017
2017-05-11,Goffin D.,Raonic M.,1.9,1.9,2017
2017-05-11,Zverev A.,Berdych T.,1.66,2.2,2017
2017-05-11,Coric B.,Murray A.,6.0,1.12,2017
2017-05-11,Thiem D.,Dimitrov G.,1.5,2.62,2017
2017-05-11,Cuevas P.,Paire B.,1.72,2.1,2017
2017-05-11,Nadal R.,Kyrgios N.,1.4,3.0,2017
2017-05-12,Djokovic N.,Nishikori K.,1.44,2.75,2017
2017-05-12,Cuevas P.,Zverev A.,3.25,1.36,2017
2017-05-12,Nadal R.,Goffin D.,1.14,5.5,2017
2017-05-12,Thiem D.,Coric B.,1.3,3.5,2017
2017-05-13,Nadal R.,Djokovic N.,1.44,2.75,2017
2017-05-13,Thiem D.,Cuevas P.,1.4,3.0,2017
2017-05-14,Nadal R.,Thiem D.,1.14,5.5,2017
2017-05-14,Verdasco F.,Young D.,1.2,4.33,2017
2017-05-14,Fognini F.,Berrettini M.,1.16,5.0,2017
2017-05-14,Isner J.,Ramos-Vinolas A.,2.75,1.4,2017
2017-05-14,Vesely J.,Evans D.,1.5,2.5,2017
2017-05-15,Querrey S.,Pouille L.,3.25,1.33,2017
2017-05-15,Struff J.L.,Tomic B.,1.28,3.5,2017
2017-05-15,Berdych T.,Zverev M.,1.14,5.5,2017
2017-05-15,Bedene A.,Mager G.,1.07,9.0,2017
2017-05-15,Goffin D.,Bellucci T.,1.16,5.0,2017
2017-05-15,Berlocq C.,Haase R.,2.0,1.72,2017
2017-05-15,Troicki V.,Napolitano S.,1.22,4.0,2017
2017-05-15,Almagro N.,Seppi A.,1.36,3.0,2017
2017-05-15,Edmund K.,Sousa J.,1.57,2.25,2017
2017-05-15,Mayer F.,Monteiro T.,2.75,1.4,2017
2017-05-15,Del Potro J.M.,Dimitrov G.,1.72,2.0,2017
2017-05-15,Harrison R.,Donaldson J.,1.8,1.9,2017
2017-05-16,Cuevas P.,Mannarino A.,1.22,4.0,2017
2017-05-16,Sock J.,Schwartzman D.,2.1,1.66,2017
2017-05-16,Zverev A.,Anderson K.,1.36,3.0,2017
2017-05-16,Paire B.,Mahut N.,1.4,2.75,2017
2017-05-16,Ferrer D.,Lopez F.,1.83,1.83,2017
2017-05-16,Carreno Busta P.,Simon G.,1.4,2.75,2017
2017-05-16,Haas T.,Escobedo E.,1.8,1.9,2017
2017-05-16,Bautista Agut R.,Dolgopolov A.,1.4,2.75,2017
2017-05-16,Goffin D.,Verdasco F.,1.4,2.75,2017
2017-05-16,Isner J.,Mayer F.,1.36,3.0,2017
2017-05-16,Djokovic N.,Bedene A.,1.11,6.5,2017
2017-05-16,Berdych T.,Berlocq C.,1.33,3.25,2017
2017-05-16,Cilic M.,Harrison R.,1.16,5.0,2017
2017-05-16,Fognini F.,Murray A.,2.62,1.44,2017
2017-05-17,Nishikori K.,Ferrer D.,1.25,3.75,2017
2017-05-17,Nadal R.,Almagro N.,1.06,9.0,2017
2017-05-17,Del Potro J.M.,Edmund K.,1.25,3.75,2017
2017-05-17,Zverev A.,Troicki V.,1.2,4.33,2017
2017-05-17,Sock J.,Vesely J.,1.5,2.5,2017
2017-05-17,Raonic M.,Haas T.,1.14,5.5,2017
2017-05-17,Bautista Agut R.,Carreno Busta P.,1.9,1.8,2017
2017-05-17,Thiem D.,Cuevas P.,1.33,3.25,2017
2017-05-17,Wawrinka S.,Paire B.,1.33,3.25,2017
2017-05-17,Querrey S.,Struff J.L.,2.0,1.72,2017
2017-05-18,Zverev A.,Fognini F.,1.72,2.1,2017
2017-05-18,Cilic M.,Goffin D.,2.2,1.66,2017
2017-05-18,Raonic M.,Berdych T.,1.57,2.37,2017
2017-05-18,Isner J.,Wawrinka S.,3.5,1.3,2017
2017-05-18,Djokovic N.,Bautista Agut R.,1.22,4.33,2017
2017-05-18,Del Potro J.M.,Nishikori K.,1.9,1.9,2017
2017-05-18,Thiem D.,Querrey S.,1.14,5.5,2017
2017-05-18,Nadal R.,Sock J.,1.04,11.0,2017
2017-05-19,Isner J.,Cilic M.,3.0,1.4,2017
2017-05-19,Zverev A.,Raonic M.,2.0,1.8,2017
2017-05-19,Thiem D.,Nadal R.,6.0,1.12,2017
2017-05-20,Djokovic N.,Del Potro J.M.,1.44,2.75,2017
2017-05-20,Zverev A.,Isner J.,1.33,3.4,2017
2017-05-20,Djokovic N.,Thiem D.,1.57,2.37,2017
2017-05-21,Zverev A.,Djokovic N.,5.0,1.16,2017
2017-05-21,Kuznetsov An.,Bellucci T.,1.83,1.83,2017
2017-05-22,Querrey S.,Altmaier D.,1.16,4.5,2017
2017-05-22,Anderson K.,Lorenzi P.,1.4,2.75,2017
2017-05-22,Kukushkin M.,Marcora R.,1.25,3.75,2017
2017-05-22,Donaldson J.,Estrella Burgos V.,1.66,2.1,2017
2017-05-22,Zverev M.,Haase R.,2.75,1.4,2017
2017-05-22,Skugor F.,Robredo T.,3.75,1.25,2017
2017-05-23,Dutra Silva R.,Sousa J.,2.5,1.5,2017
2017-05-23,Stebe C.M.,Struff J.L.,5.5,1.14,2017
2017-05-23,Zeballos H.,Lajovic D.,1.57,2.25,2017
2017-05-23,Tipsarevic J.,Harrison R.,1.44,2.62,2017
2017-05-23,Johnson S.,Robert S.,1.25,3.75,2017
2017-05-23,Nishikori K.,Kukushkin M.,1.11,6.5,2017
2017-05-23,Anderson K.,Donaldson J.,1.36,3.0,2017
2017-05-24,Kuznetsov An.,Ramos-Vinolas A.,2.0,1.72,2017
2017-05-24,Querrey S.,Skugor F.,1.2,4.33,2017
2017-05-24,Johnson S.,Zeballos H.,1.72,2.0,2017
2017-05-24,Zverev M.,Isner J.,3.0,1.36,2017
2017-05-24,Stebe C.M.,Tipsarevic J.,3.75,1.25,2017
2017-05-24,Wawrinka S.,Dutra Silva R.,1.18,4.5,2017
2017-05-25,Zverev M.,Johnson S.,2.5,1.53,2017
2017-05-25,Nishikori K.,Anderson K.,1.3,3.5,2017
2017-05-25,Wawrinka S.,Querrey S.,1.44,2.75,2017
2017-05-25,Kuznetsov An.,Stebe C.M.,1.2,4.5,2017
2017-05-26,Zverev M.,Nishikori K.,4.5,1.2,2017
2017-05-26,Wawrinka S.,Kuznetsov An.,1.3,3.5,2017
2017-05-27,Wawrinka S.,Zverev M.,1.22,4.33,2017
2017-05-21,Basilashvili N.,Coric B.,3.75,1.25,2017
2017-05-21,Thompson J.,Paire B.,3.25,1.33,2017
2017-05-22,Seppi A.,Dzumhur D.,2.0,1.72,2017
2017-05-22,Chung H.,Young D.,1.28,3.5,2017
2017-05-22,Kicker N.,Brown D.,2.1,1.66,2017
2017-05-22,Elias G.,Albot R.,1.61,2.2,2017
2017-05-22,Istomin D.,Kokkinakis T.,1.5,2.5,2017
2017-05-22,Simon G.,Medvedev D.,1.3,3.4,2017
2017-05-23,Khachanov K.,Olivo R.,1.22,4.0,2017
2017-05-23,Berlocq C.,Sandgren T.,1.25,3.75,2017
2017-05-23,Edmund K.,Monteiro T.,1.33,3.25,2017
2017-05-23,Del Potro J.M.,Halys Q.,1.08,8.0,2017
2017-05-23,Basilashvili N.,Seppi A.,2.0,1.72,2017
2017-05-23,Kicker N.,Kyrgios N.,5.0,1.16,2017
2017-05-24,Raonic M.,Istomin D.,1.11,6.5,2017
2017-05-24,Elias G.,Del Potro J.M.,6.0,1.12,2017
2017-05-24,Khachanov K.,Thompson J.,1.33,3.25,2017
2017-05-24,Tsonga J.W.,Berlocq C.,1.44,2.62,2017
2017-05-24,Simon G.,Edmund K.,1.9,1.8,2017
2017-05-24,Berdych T.,Chung H.,1.61,2.2,2017
2017-05-25,Basilashvili N.,Kicker N.,1.57,2.37,2017
2017-05-25,Tsonga J.W.,Khachanov K.,1.53,2.5,2017
2017-05-25,Raonic M.,Elias G.,1.12,6.0,2017
2017-05-25,Berdych T.,Simon G.,1.44,2.75,2017
2017-05-26,Tsonga J.W.,Basilashvili N.,1.25,4.0,2017
2017-05-26,Berdych T.,Raonic M.,2.5,1.53,2017
2017-05-27,Tsonga J.W.,Berdych T.,2.0,1.8,2017
2017-05-28,Zeballos H.,Mannarino A.,2.0,1.8,2017
2017-05-28,Garcia-Lopez G.,Muller G.,3.0,1.4,2017
2017-05-28,Ramos-Vinolas A.,Copil M.,1.2,4.5,2017
2017-05-28,Bonzi B.,Medvedev D.,2.75,1.44,2017
2017-05-28,Daniel T.,Janowicz J.,1.72,2.1,2017
2017-05-28,Carreno Busta P.,Mayer F.,1.08,8.0,2017
2017-05-28,Dimitrov G.,Robert S.,1.01,17.0,2017
2017-05-28,Karlovic I.,Tsitsipas S.,1.66,2.2,2017
2017-05-28,Kukushkin M.,Sandgren T.,1.44,2.75,2017
2017-05-28,Trungelliti M.,Halys Q.,2.0,1.8,2017
2017-05-28,Thiem D.,Tomic B.,1.01,17.0,2017
2017-05-28,Robredo T.,Evans D.,1.61,2.3,2017
2017-05-28,Pouille L.,Benneteau J.,1.08,8.0,2017
2017-05-28,Bellucci T.,Lajovic D.,1.53,2.5,2017
2017-05-28,Haase R.,De Minaur A.,1.14,5.5,2017
2017-05-29,Bedene A.,Harrison R.,1.25,4.0,2017
2017-05-29,Stakhovsky S.,Lu Y.H.,1.5,2.62,2017
2017-05-29,Raonic M.,Darcis S.,1.08,8.0,2017
2017-05-29,Schwartzman D.,Rublev A.,1.12,6.0,2017
2017-05-29,Basilashvili N.,Simon G.,2.75,1.44,2017
2017-05-29,Troicki V.,Donskoy E.,1.16,5.0,2017
2017-05-29,Bautista Agut R.,Millman J.,1.04,13.0,2017
2017-05-29,Vesely J.,Sock J.,3.0,1.4,2017
2017-05-29,Johnson S.,Sugita Y.,1.22,4.33,2017
2017-05-29,Sousa J.,Tipsarevic J.,1.9,1.9,2017
2017-05-29,Djokovic N.,Granollers M.,1.01,21.0,2017
2017-05-29,Napolitano S.,Zverev M.,3.5,1.3,2017
2017-05-29,Dutra Silva R.,Youzhny M.,1.66,2.2,2017
2017-05-29,Goffin D.,Mathieu P.H.,1.07,9.0,2017
2017-05-29,Nadal R.,Paire B.,1.01,21.0,2017
2017-05-29,Bolelli S.,Mahut N.,1.8,2.0,2017
2017-05-29,Coric B.,Bourgue M.,1.1,7.0,2017
2017-05-29,Seppi A.,Giraldo S.,1.66,2.2,2017
2017-05-29,Kravchuk K.,Delbonis F.,6.5,1.11,2017
2017-05-29,Cilic M.,Gulbis E.,1.06,10.0,2017
2017-05-29,Ferrer D.,Young D.,1.14,5.5,2017
2017-05-29,Estrella Burgos V.,Gabashvili T.,2.62,1.5,2017
2017-05-29,Cuevas P.,Hamou M.,1.06,10.0,2017
2017-05-29,Lopez F.,Fratangelo B.,1.5,2.62,2017
2017-05-29,Kicker N.,Dzumhur D.,2.62,1.5,2017
2017-05-29,Fognini F.,Tiafoe F.,1.3,3.5,2017
2017-05-29,Gasquet R.,De Greef A.,1.11,6.5,2017
2017-05-29,Herbert P.H.,Donaldson J.,1.72,2.1,2017
2017-05-30,Istomin D.,Escobedo E.,2.0,1.8,2017
2017-05-30,Kyrgios N.,Kohlschreiber P.,1.53,2.5,2017
2017-05-30,Klizan M.,Lokoli L.,1.22,4.33,2017
2017-05-30,Del Potro J. M.,Pella G.,1.25,4.0,2017
2017-05-30,Dolgopolov O.,Berlocq C.,2.1,1.72,2017
2017-05-30,Chung H.,Querrey S.,2.1,1.72,2017
2017-05-30,Wawrinka S.,Kovalik J.,1.07,9.0,2017
2017-05-30,Anderson K.,Jaziri M.,1.12,6.0,2017
2017-05-30,Almagro N.,Baghdatis M.,1.44,2.75,2017
2017-05-30,Verdasco F.,Zverev A.,5.0,1.16,2017
2017-05-30,Khachanov K.,Jarry N.,1.28,3.75,2017
2017-05-30,Nishikori K.,Kokkinakis T.,1.02,17.0,2017
2017-05-30,Chardy J.,Albot R.,1.14,5.5,2017
2017-05-30,Murray A.,Kuznetsov An.,1.16,5.0,2017
2017-05-30,Lorenzi P.,Berankis R.,1.3,3.5,2017
2017-05-30,Monfils G.,Brown D.,1.08,8.0,2017
2017-05-30,Monteiro T.,Muller A.,1.08,8.0,2017
2017-05-30,Edmund K.,Elias G.,1.3,3.5,2017
2017-05-30,Isner J.,Thompson J.,1.25,4.0,2017
2017-05-30,Berdych T.,Struff J.L.,1.2,4.5,2017
2017-05-31,Olivo R.,Tsonga J.W.,15.0,1.03,2017
2017-05-31,Goffin D.,Stakhovsky S.,1.04,13.0,2017
2017-05-31,Johnson S.,Coric B.,2.62,1.5,2017
2017-05-31,Thiem D.,Bolelli S.,1.05,11.0,2017
2017-05-31,Schwartzman D.,Napolitano S.,1.12,6.0,2017
2017-05-31,Zeballos H.,Karlovic I.,1.66,2.2,2017
2017-05-31,Dimitrov G.,Robredo T.,1.16,5.0,2017
2017-05-31,Basilashvili N.,Troicki V.,1.72,2.1,2017
2017-05-31,Garcia-Lopez G.,Trungelliti M.,1.57,2.37,2017
2017-05-31,Djokovic N.,Sousa J.,1.01,21.0,2017
2017-05-31,Nadal R.,Haase R.,1.01,21.0,2017
2017-05-31,Raonic M.,Dutra Silva R.,1.05,11.0,2017
2017-05-31,Ramos-Vinolas A.,Bonzi B.,1.03,15.0,2017
2017-05-31,Carreno Busta P.,Daniel T.,1.1,7.0,2017
2017-05-31,Pouille L.,Bellucci T.,1.3,3.5,2017
2017-05-31,Bautista Agut R.,Kukushkin M.,1.12,6.0,2017
2017-05-31,Vesely J.,Bedene A.,2.2,1.66,2017
2017-06-01,Cilic M.,Kravchuk K.,1.02,19.0,2017
2017-06-01,Lopez F.,Ferrer D.,2.5,1.53,2017
2017-06-01,Isner J.,Lorenzi P.,1.4,3.0,2017
2017-06-01,Khachanov K.,Berdych T.,4.0,1.25,2017
2017-06-01,Nishikori K.,Chardy J.,1.28,3.75,2017
2017-06-01,Del Potro J. M.,Almagro N.,1.2,4.5,2017
2017-06-01,Wawrinka S.,Dolgopolov O.,1.14,5.5,2017
2017-06-01,Chung H.,Istomin D.,1.3,3.5,2017
2017-06-01,Murray A.,Klizan M.,1.07,9.0,2017
2017-06-01,Fognini F.,Seppi A.,1.4,3.0,2017
2017-06-01,Anderson K.,Kyrgios N.,3.25,1.36,2017
2017-06-01,Edmund K.,Olivo R.,1.28,3.75,2017
2017-06-01,Monfils G.,Monteiro T.,1.1,7.0,2017
2017-06-01,Cuevas P.,Kicker N.,1.07,9.0,2017
2017-06-01,Verdasco F.,Herbert P.H.,1.3,3.5,2017
2017-06-01,Gasquet R.,Estrella Burgos V.,1.1,7.0,2017
2017-06-02,Zeballos H.,Goffin D.,7.0,1.1,2017
2017-06-02,Carreno Busta P.,Dimitrov G.,2.3,1.61,2017
2017-06-02,Bautista Agut R.,Vesely J.,1.4,3.0,2017
2017-06-02,Raonic M.,Garcia-Lopez G.,1.08,8.0,2017
2017-06-02,Nadal R.,Basilashvili N.,1.01,26.0,2017
2017-06-02,Thiem D.,Johnson S.,1.1,7.0,2017
2017-06-02,Djokovic N.,Schwartzman D.,1.05,11.0,2017
2017-06-02,Ramos-Vinolas A.,Pouille L.,2.0,1.8,2017
2017-06-03,Cilic M.,Lopez F.,1.16,5.0,2017
2017-06-03,Anderson K.,Edmund K.,1.57,2.37,2017
2017-06-03,Murray A.,Del Potro J. M.,1.33,3.4,2017
2017-06-03,Verdasco F.,Cuevas P.,2.62,1.5,2017
2017-06-03,Wawrinka S.,Fognini F.,1.25,4.0,2017
2017-06-04,Nishikori K.,Chung H.,1.3,3.5,2017
2017-06-04,Khachanov K.,Isner J.,2.2,1.66,2017
2017-06-04,Monfils G.,Gasquet R.,1.61,2.3,2017
2017-06-04,Carreno Busta P.,Raonic M.,2.5,1.53,2017
2017-06-04,Nadal R.,Bautista Agut R.,1.02,19.0,2017
2017-06-04,Thiem D.,Zeballos H.,1.04,13.0,2017
2017-06-04,Djokovic N.,Ramos-Vinolas A.,1.1,7.0,2017
2017-06-05,Murray A.,Khachanov K.,1.12,6.0,2017
2017-06-05,Nishikori K.,Verdasco F.,1.61,2.25,2017
2017-06-05,Wawrinka S.,Monfils G.,1.3,3.5,2017
2017-06-05,Cilic M.,Anderson K.,1.25,4.0,2017
2017-06-07,Thiem D.,Djokovic N.,2.75,1.44,2017
2017-06-07,Nadal R.,Carreno Busta P.,1.02,19.0,2017
2017-06-07,Murray A.,Nishikori K.,1.25,4.0,2017
2017-06-07,Wawrinka S.,Cilic M.,1.4,3.0,2017
2017-06-09,Wawrinka S.,Murray A.,1.66,2.2,2017
2017-06-09,Nadal R.,Thiem D.,1.2,4.5,2017
2017-06-11,Nadal R.,Wawrinka S.,1.2,5.0,2017
2017-06-12,Bedene A.,Istomin D.,2.0,1.72,2017
2017-06-12,Seppi A.,Ito T.,1.4,2.75,2017
2017-06-12,Mahut N.,Novikov D.,1.2,4.33,2017
2017-06-12,Pospisil V.,Griekspoor T.,1.11,6.5,2017
2017-06-13,Dolgopolov O.,Darcis S.,1.53,2.37,2017
2017-06-13,Escobedo E.,Jung J.,1.4,2.75,2017
2017-06-13,Mannarino A.,Thompson J.,1.57,2.25,2017
2017-06-13,Kokkinakis T.,Youzhny M.,2.37,1.53,2017
2017-06-13,Medvedev D.,Haase R.,2.1,1.66,2017
2017-06-13,Benneteau J.,Donskoy E.,1.53,2.37,2017
2017-06-13,Kozlov S.,Brown D.,2.75,1.4,2017
2017-06-13,Tipsarevic J.,Sugita Y.,2.0,1.72,2017
2017-06-14,Bedene A.,Escobedo E.,1.4,2.75,2017
2017-06-14,Muller G.,Seppi A.,1.4,2.75,2017
2017-06-14,Zverev A.,Mannarino A.,1.28,3.5,2017
2017-06-14,Benneteau J.,Mahut N.,4.5,1.2,2017
2017-06-15,Karlovic I.,Kozlov S.,1.22,4.0,2017
2017-06-15,Cilic M.,Tipsarevic J.,1.16,5.0,2017
2017-06-15,Medvedev D.,Kokkinakis T.,1.66,2.1,2017
2017-06-15,Pospisil V.,Dolgopolov O.,1.72,2.0,2017
2017-06-16,Muller G.,Bedene A.,1.4,3.0,2017
2017-06-16,Karlovic I.,Medvedev D.,1.4,3.0,2017
2017-06-16,Zverev A.,Benneteau J.,1.14,5.5,2017
2017-06-16,Cilic M.,Pospisil V.,1.22,4.33,2017
2017-06-17,Muller G.,Zverev A.,3.75,1.28,2017
2017-06-17,Karlovic I.,Cilic M.,2.62,1.5,2017
2017-06-18,Muller G.,Karlovic I.,1.72,2.1,2017
2017-06-12,Johnson S.,Marterer M.,1.16,5.0,2017
2017-06-12,Struff J.L.,Lacko L.,1.72,2.0,2017
2017-06-12,Hanfmann Y.,Fucsovics M.,2.0,1.72,2017
2017-06-12,Zverev M.,Jaziri M.,1.28,3.5,2017
2017-06-13,Gojowczyk P.,Basilashvili N.,1.61,2.2,2017
2017-06-13,Paire B.,Troicki V.,2.5,1.5,2017
2017-06-13,Janowicz J.,Kuznetsov An.,2.1,1.66,2017
2017-06-13,Lopez F.,Simon G.,1.5,2.5,2017
2017-06-13,Kohlschreiber P.,Baghdatis M.,1.33,3.25,2017
2017-06-13,Haas T.,Herbert P.H.,1.83,1.83,2017
2017-06-13,Tomic B.,Robert S.,1.14,5.5,2017
2017-06-13,Chardy J.,Mayer F.,2.1,1.66,2017
2017-06-14,Zverev M.,Hanfmann Y.,1.25,3.75,2017
2017-06-14,Kohlschreiber P.,Johnson S.,1.53,2.37,2017
2017-06-14,Haas T.,Federer R.,8.0,1.08,2017
2017-06-14,Pouille L.,Struff J.L.,1.53,2.37,2017
2017-06-15,Lopez F.,Chardy J.,1.44,2.62,2017
2017-06-15,Berdych T.,Tomic B.,1.36,3.0,2017
2017-06-15,Janowicz J.,Dimitrov G.,3.5,1.28,2017
2017-06-15,Paire B.,Gojowczyk P.,1.66,2.1,2017
2017-06-16,Lopez F.,Berdych T.,3.0,1.4,2017
2017-06-16,Pouille L.,Kohlschreiber P.,2.75,1.44,2017
2017-06-16,Zverev M.,Haas T.,1.57,2.37,2017
2017-06-16,Paire B.,Janowicz J.,2.2,1.66,2017
2017-06-17,Lopez F.,Zverev M.,1.66,2.2,2017
2017-06-17,Pouille L.,Paire B.,1.61,2.3,2017
2017-06-18,Pouille L.,Lopez F.,2.1,1.72,2017
2017-06-19,Kohlschreiber P.,Sousa J.,1.18,4.5,2017
2017-06-19,Rublev A.,Ramos-Vinolas A.,2.25,1.57,2017
2017-06-19,Brown D.,Pospisil V.,2.37,1.53,2017
2017-06-19,Gasquet R.,Monfils G.,2.1,1.66,2017
2017-06-19,Thiem D.,Marterer M.,1.16,5.0,2017
2017-06-20,Bautista Agut R.,Berlocq C.,1.07,9.0,2017
2017-06-20,Zverev M.,Lacko L.,1.33,3.25,2017
2017-06-20,Nishikori K.,Verdasco F.,1.36,3.0,2017
2017-06-20,Haase R.,Ferrer D.,1.66,2.1,2017
2017-06-20,Khachanov K.,Simon G.,2.1,1.66,2017
2017-06-20,Tomic B.,Haas T.,1.83,1.83,2017
2017-06-20,Mayer F.,Paire B.,1.8,1.9,2017
2017-06-20,Zverev A.,Lorenzi P.,1.05,11.0,2017
2017-06-20,Pouille L.,Struff J.L.,1.57,2.25,2017
2017-06-20,Federer R.,Sugita Y.,1.06,10.0,2017
2017-06-20,Youzhny M.,Karlovic I.,3.4,1.3,2017
2017-06-21,Gasquet R.,Tomic B.,1.5,2.5,2017
2017-06-21,Bautista Agut R.,Brown D.,1.36,3.0,2017
2017-06-21,Zverev A.,Kohlschreiber P.,1.36,3.0,2017
2017-06-21,Haase R.,Thiem D.,5.0,1.16,2017
2017-06-22,Khachanov K.,Nishikori K.,3.5,1.28,2017
2017-06-22,Rublev A.,Youzhny M.,2.25,1.57,2017
2017-06-22,Mayer F.,Pouille L.,2.37,1.53,2017
2017-06-22,Federer R.,Zverev M.,1.12,6.0,2017
2017-06-23,Khachanov K.,Rublev A.,1.44,2.75,2017
2017-06-23,Gasquet R.,Haase R.,1.4,3.0,2017
2017-06-23,Federer R.,Mayer F.,1.08,8.0,2017
2017-06-23,Zverev A.,Bautista Agut R.,1.28,3.75,2017
2017-06-24,Federer R.,Khachanov K.,1.07,9.0,2017
2017-06-24,Zverev A.,Gasquet R.,1.36,3.25,2017
2017-06-25,Federer R.,Zverev A.,1.44,2.75,2017
2017-06-19,Tsonga J.W.,Mannarino A.,1.22,4.33,2017
2017-06-19,Dimitrov G.,Harrison R.,1.2,4.33,2017
2017-06-19,Berdych T.,Darcis S.,1.2,4.33,2017
2017-06-19,Young D.,Kyrgios N.,4.5,1.18,2017
2017-06-19,Shapovalov D.,Edmund K.,3.5,1.28,2017
2017-06-20,Kokkinakis T.,Raonic M.,7.0,1.1,2017
2017-06-20,Benneteau J.,Ward J.,1.22,4.0,2017
2017-06-20,Kozlov S.,Johnson S.,3.25,1.33,2017
2017-06-20,Lopez F.,Wawrinka S.,2.25,1.57,2017
2017-06-20,Troicki V.,Tipsarevic J.,2.25,1.57,2017
2017-06-20,Thompson J.,Murray A.,13.0,1.04,2017
2017-06-20,Querrey S.,Norrie C.,1.1,7.0,2017
2017-06-20,Muller G.,Basilashvili N.,1.2,4.33,2017
2017-06-20,Cilic M.,Isner J.,1.5,2.5,2017
2017-06-20,Medvedev D.,Mahut N.,2.62,1.44,2017
2017-06-21,Young D.,Troicki V.,2.0,1.72,2017
2017-06-21,Muller G.,Tsonga J.W.,2.62,1.44,2017
2017-06-21,Dimitrov G.,Benneteau J.,1.22,4.0,2017
2017-06-21,Berdych T.,Shapovalov D.,1.16,5.0,2017
2017-06-22,Cilic M.,Kozlov S.,1.11,6.5,2017
2017-06-22,Querrey S.,Thompson J.,1.3,3.4,2017
2017-06-22,Medvedev D.,Kokkinakis T.,1.53,2.37,2017
2017-06-22,Lopez F.,Chardy J.,1.36,3.0,2017
2017-06-23,Muller G.,Querrey S.,1.61,2.3,2017
2017-06-23,Cilic M.,Young D.,1.12,6.0,2017
2017-06-23,Dimitrov G.,Medvedev D.,1.33,3.4,2017
2017-06-23,Lopez F.,Berdych T.,1.8,2.0,2017
